variable,split,performance,metric,ibs,variance,num_classes,N,missing_rate,model,restored
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,3,-0.0024,r2,,0.9855024520633107,,3991,0.0,Ridge,False
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,4,-0.0038,r2,,0.9939376621967708,,3991,0.0,Ridge,False
Frequency_of_unenthusiasm_or_disinterest_in_last_2_weeks,5,-0.01,r2,,0.9889730085109688,,3991,0.0,Ridge,False
Frequency_of_tenseness_or_restlessness_in_last_2_weeks,1,-0.005,r2,,1.0036994004471358,,3991,0.0,Ridge,False
Frequency_of_tenseness_or_restlessness_in_last_2_weeks,2,-0.0045,r2,,1.0199120726942412,,3991,0.0,Ridge,False
Frequency_of_tenseness_or_restlessness_in_last_2_weeks,3,-0.0083,r2,,0.9907540954445148,,3991,0.0,Ridge,False
Frequency_of_tenseness_or_restlessness_in_last_2_weeks,4,-0.001,r2,,0.9909384684409738,,3991,0.0,Ridge,False
Frequency_of_tenseness_or_restlessness_in_last_2_weeks,5,-0.0066,r2,,0.9928544332421975,,3991,0.0,Ridge,False
Frequency_of_tiredness_or_lethargy_in_last_2_weeks,1,0.0255,r2,,0.9976257831317967,,3991,0.0,Ridge,False
Frequency_of_tiredness_or_lethargy_in_last_2_weeks,2,0.0265,r2,,0.9957578600551756,,3991,0.0,Ridge,False
Frequency_of_tiredness_or_lethargy_in_last_2_weeks,3,0.0138,r2,,1.0055211121292267,,3991,0.0,Ridge,False
Frequency_of_tiredness_or_lethargy_in_last_2_weeks,4,0.0233,r2,,1.001812808746821,,3991,0.0,Ridge,False
Frequency_of_tiredness_or_lethargy_in_last_2_weeks,5,0.0278,r2,,0.9973419704266678,,3991,0.0,Ridge,False
Seen_doctor_GP_for_nerves_anxiety_tension_or_depression,1,0.7853,f1_weighted,,1.5273,4,6689,0.0,RidgeClassifier,False
Seen_doctor_GP_for_nerves_anxiety_tension_or_depression,2,0.7873,f1_weighted,,1.5273,4,6689,0.0,RidgeClassifier,False
Seen_doctor_GP_for_nerves_anxiety_tension_or_depression,3,0.7868,f1_weighted,,1.5273,4,6689,0.0,RidgeClassifier,False
Seen_doctor_GP_for_nerves_anxiety_tension_or_depression,4,0.7911,f1_weighted,,1.5273,4,6688,0.0,RidgeClassifier,False
Seen_doctor_GP_for_nerves_anxiety_tension_or_depression,5,0.7928,f1_weighted,,1.5273,4,6688,0.0,RidgeClassifier,False
Seen_a_psychiatrist_for_nerves_anxiety_tension_or_depression,1,0.9507,f1_weighted,,1.2384,4,7602,0.0,RidgeClassifier,False
Seen_a_psychiatrist_for_nerves_anxiety_tension_or_depression,2,0.9505,f1_weighted,,1.2381,4,7602,0.0,RidgeClassifier,False
Seen_a_psychiatrist_for_nerves_anxiety_tension_or_depression,3,0.9505,f1_weighted,,1.2382,4,7602,0.0,RidgeClassifier,False
Seen_a_psychiatrist_for_nerves_anxiety_tension_or_depression,4,0.9504,f1_weighted,,1.2385,4,7601,0.0,RidgeClassifier,False
Seen_a_psychiatrist_for_nerves_anxiety_tension_or_depression,5,0.9505,f1_weighted,,1.2384,4,7601,0.0,RidgeClassifier,False
Ever_depressed_for_a_whole_week,1,0.6868,f1_weighted,,1.6485,4,6008,0.0,RidgeClassifier,False
Ever_depressed_for_a_whole_week,2,0.6831,f1_weighted,,1.6485,4,6008,0.0,RidgeClassifier,False
Ever_depressed_for_a_whole_week,3,0.6788,f1_weighted,,1.6485,4,6008,0.0,RidgeClassifier,False
Ever_depressed_for_a_whole_week,4,0.6765,f1_weighted,,1.6485,4,6007,0.0,RidgeClassifier,False
Ever_depressed_for_a_whole_week,5,0.6912,f1_weighted,,1.6485,4,6007,0.0,RidgeClassifier,False
Ever_unenthusiasticordisinterested_for_a_whole_week,1,0.7727,f1_weighted,,1.6212,4,6589,0.0,RidgeClassifier,False
Ever_unenthusiasticordisinterested_for_a_whole_week,2,0.7654,f1_weighted,,1.6212,4,6589,0.0,RidgeClassifier,False
Ever_unenthusiasticordisinterested_for_a_whole_week,3,0.7659,f1_weighted,,1.6212,4,6588,0.0,RidgeClassifier,False
Ever_unenthusiasticordisinterested_for_a_whole_week,4,0.7658,f1_weighted,,1.6213,4,6588,0.0,RidgeClassifier,False
Ever_unenthusiasticordisinterested_for_a_whole_week,5,0.7662,f1_weighted,,1.6212,4,6588,0.0,RidgeClassifier,False
Ever_manicorhyper_for_2_days,1,0.9743,f1_weighted,,1.1679,4,7779,0.0,RidgeClassifier,False
Ever_manicorhyper_for_2_days,2,0.9742,f1_weighted,,1.1679,4,7779,0.0,RidgeClassifier,False
Ever_manicorhyper_for_2_days,3,0.9743,f1_weighted,,1.1679,4,7778,0.0,RidgeClassifier,False
Ever_manicorhyper_for_2_days,4,0.9743,f1_weighted,,1.1677,4,7778,0.0,RidgeClassifier,False
Ever_manicorhyper_for_2_days,5,0.9743,f1_weighted,,1.1679,4,7778,0.0,RidgeClassifier,False
Ever_highly_irritableorargumentative_for_2_days,1,0.9186,f1_weighted,,1.3607,4,7386,0.0,RidgeClassifier,False
Ever_highly_irritableorargumentative_for_2_days,2,0.9193,f1_weighted,,1.3607,4,7385,0.0,RidgeClassifier,False
Ever_highly_irritableorargumentative_for_2_days,3,0.9192,f1_weighted,,1.3606,4,7385,0.0,RidgeClassifier,False
Ever_highly_irritableorargumentative_for_2_days,4,0.9186,f1_weighted,,1.3606,4,7385,0.0,RidgeClassifier,False
Ever_highly_irritableorargumentative_for_2_days,5,0.9192,f1_weighted,,1.3608,4,7385,0.0,RidgeClassifier,False
Illness_injury_bereavement_stress_in_last_2_years,1,0.72,f1_weighted,,2.1335,8,6308,0.0,RidgeClassifier,False
Illness_injury_bereavement_stress_in_last_2_years,2,0.7181,f1_weighted,,2.1337,8,6307,0.0,RidgeClassifier,False
Illness_injury_bereavement_stress_in_last_2_years,3,0.7178,f1_weighted,,2.1336,8,6307,0.0,RidgeClassifier,False
Illness_injury_bereavement_stress_in_last_2_years,4,0.7132,f1_weighted,,2.1335,8,6307,0.0,RidgeClassifier,False
Illness_injury_bereavement_stress_in_last_2_years,5,0.7197,f1_weighted,,2.1335,8,6307,0.0,RidgeClassifier,False
Neuroticism_score,1,0.0208,r2,,0.968783841177508,,3991,0.0,Ridge,False
Neuroticism_score,2,0.0239,r2,,0.9678388628967786,,3991,0.0,Ridge,False
Neuroticism_score,3,0.014,r2,,0.9710980561744869,,3991,0.0,Ridge,False
Neuroticism_score,4,0.0249,r2,,0.9660472285391586,,3991,0.0,Ridge,False
Neuroticism_score,5,0.0352,r2,,0.9575324324862505,,3991,0.0,Ridge,False
Sleep_duration,1,0.0013,r2,,1.003898275952261,,3991,0.0,Ridge,False
Sleep_duration,2,0.0069,r2,,0.9846771532952896,,3991,0.0,Ridge,False
Sleep_duration,3,0.0073,r2,,1.0028342097091871,,3991,0.0,Ridge,False
Sleep_duration,4,-0.0006,r2,,0.9902178472059273,,3991,0.0,Ridge,False
Sleep_duration,5,-0.0092,r2,,1.0086790358698585,,3991,0.0,Ridge,False
Getting_up_in_morning,1,0.0574,r2,,1.0023636100595952,,3991,0.0,Ridge,False
Getting_up_in_morning,2,0.0671,r2,,0.9914821031374567,,3991,0.0,Ridge,False
Getting_up_in_morning,3,0.034,r2,,1.0032291622562794,,3991,0.0,Ridge,False
Getting_up_in_morning,4,0.0429,r2,,0.9987371420717229,,3991,0.0,Ridge,False
Getting_up_in_morning,5,0.0493,r2,,1.000411822677006,,3991,0.0,Ridge,False
Morningorevening_person_chronotype,1,0.4709,f1_weighted,,2.4245,6,5332,0.0,RidgeClassifier,False
Morningorevening_person_chronotype,2,0.4601,f1_weighted,,2.4245,6,5332,0.0,RidgeClassifier,False
Morningorevening_person_chronotype,3,0.4708,f1_weighted,,2.4245,6,5331,0.0,RidgeClassifier,False
Morningorevening_person_chronotype,4,0.4733,f1_weighted,,2.4246,6,5331,0.0,RidgeClassifier,False
Morningorevening_person_chronotype,5,0.4742,f1_weighted,,2.4246,6,5331,0.0,RidgeClassifier,False
Nap_during_day,1,0.7458,f1_weighted,,1.6594,4,6484,0.0,RidgeClassifier,False
Nap_during_day,2,0.7616,f1_weighted,,1.6596,4,6484,0.0,RidgeClassifier,False
Nap_during_day,3,0.756,f1_weighted,,1.6596,4,6484,0.0,RidgeClassifier,False
Nap_during_day,4,0.7603,f1_weighted,,1.6596,4,6484,0.0,RidgeClassifier,False
Nap_during_day,5,0.7509,f1_weighted,,1.6596,4,6483,0.0,RidgeClassifier,False
Sleeplessness_or_insomnia,1,0.6138,f1_weighted,,1.9366,4,5891,0.0,RidgeClassifier,False
Sleeplessness_or_insomnia,2,0.623,f1_weighted,,1.9365,4,5891,0.0,RidgeClassifier,False
Sleeplessness_or_insomnia,3,0.607,f1_weighted,,1.9365,4,5891,0.0,RidgeClassifier,False
Sleeplessness_or_insomnia,4,0.6153,f1_weighted,,1.9366,4,5891,0.0,RidgeClassifier,False
Sleeplessness_or_insomnia,5,0.6166,f1_weighted,,1.9366,4,5890,0.0,RidgeClassifier,False
Daytime_dozing_or_sleeping,1,0.8859,f1_weighted,,1.4533,5,7178,0.0,RidgeClassifier,False
Daytime_dozing_or_sleeping,2,0.8856,f1_weighted,,1.453,5,7178,0.0,RidgeClassifier,False
Daytime_dozing_or_sleeping,3,0.8865,f1_weighted,,1.4529,5,7178,0.0,RidgeClassifier,False
Daytime_dozing_or_sleeping,4,0.8858,f1_weighted,,1.4529,5,7178,0.0,RidgeClassifier,False
Daytime_dozing_or_sleeping,5,0.8862,f1_weighted,,1.4533,5,7178,0.0,RidgeClassifier,False
Current_tobacco_smoking,1,0.9683,f1_weighted,,1.2008,4,7735,0.0,RidgeClassifier,False
Current_tobacco_smoking,2,0.9681,f1_weighted,,1.2008,4,7735,0.0,RidgeClassifier,False
Current_tobacco_smoking,3,0.9683,f1_weighted,,1.2008,4,7735,0.0,RidgeClassifier,False
Current_tobacco_smoking,4,0.9683,f1_weighted,,1.2008,4,7735,0.0,RidgeClassifier,False
Current_tobacco_smoking,5,0.9683,f1_weighted,,1.201,4,7734,0.0,RidgeClassifier,False
Past_tobacco_smoking,1,0.5713,f1_weighted,,2.1815,5,5694,0.0,RidgeClassifier,False
Past_tobacco_smoking,2,0.5917,f1_weighted,,2.1815,5,5694,0.0,RidgeClassifier,False
Past_tobacco_smoking,3,0.5745,f1_weighted,,2.1815,5,5694,0.0,RidgeClassifier,False
Past_tobacco_smoking,4,0.5832,f1_weighted,,2.1816,5,5694,0.0,RidgeClassifier,False
Past_tobacco_smoking,5,0.5903,f1_weighted,,2.1815,5,5694,0.0,RidgeClassifier,False
Smoking_status,1,0.7437,f1_weighted,,1.7078,4,6418,0.0,RidgeClassifier,False
Smoking_status,2,0.7507,f1_weighted,,1.7077,4,6418,0.0,RidgeClassifier,False
Smoking_status,3,0.7456,f1_weighted,,1.7077,4,6418,0.0,RidgeClassifier,False
Smoking_status,4,0.7387,f1_weighted,,1.7077,4,6418,0.0,RidgeClassifier,False
Smoking_status,5,0.7476,f1_weighted,,1.7077,4,6418,0.0,RidgeClassifier,False
Ever_smoked,1,0.5651,f1_weighted,,1.0,2,4576,0.0,RidgeClassifier,False
Ever_smoked,2,0.5625,f1_weighted,,1.0,2,4576,0.0,RidgeClassifier,False
Ever_smoked,3,0.5734,f1_weighted,,1.0,2,4576,0.0,RidgeClassifier,False
Ever_smoked,4,0.5546,f1_weighted,,1.0,2,4576,0.0,RidgeClassifier,False
Ever_smoked,5,0.5605,f1_weighted,,1.0,2,4576,0.0,RidgeClassifier,False
Month_of_attending_assessment_centre,1,-0.0125,r2,,1.0013338288576166,,3991,0.0,Ridge,False
Month_of_attending_assessment_centre,2,-0.0086,r2,,0.9972522686549012,,3991,0.0,Ridge,False
Month_of_attending_assessment_centre,3,-0.0128,r2,,1.002692775153849,,3991,0.0,Ridge,False
Month_of_attending_assessment_centre,4,-0.0076,r2,,1.0008367455751574,,3991,0.0,Ridge,False
Month_of_attending_assessment_centre,5,-0.0056,r2,,0.9979470335491035,,3991,0.0,Ridge,False
Weekly_usage_of_mobile_phone_in_last_3_months,1,0.0428,r2,,0.9570941571662647,,3991,0.0,Ridge,False
Weekly_usage_of_mobile_phone_in_last_3_months,2,0.0471,r2,,0.9478030632289224,,3991,0.0,Ridge,False
Weekly_usage_of_mobile_phone_in_last_3_months,3,0.0434,r2,,0.9589413331181553,,3991,0.0,Ridge,False
Weekly_usage_of_mobile_phone_in_last_3_months,4,0.039,r2,,0.9507629441556438,,3991,0.0,Ridge,False
Weekly_usage_of_mobile_phone_in_last_3_months,5,0.0358,r2,,0.9634200927007304,,3991,0.0,Ridge,False
Handsfree_device_speakerphone_use_with_mobile_phone_in_last_3_month,1,0.0245,r2,,0.944164105914786,,3991,0.0,Ridge,False
Handsfree_device_speakerphone_use_with_mobile_phone_in_last_3_month,2,0.0278,r2,,0.9394629533830863,,3991,0.0,Ridge,False
Handsfree_device_speakerphone_use_with_mobile_phone_in_last_3_month,3,0.0188,r2,,0.9795389875908791,,3991,0.0,Ridge,False
Handsfree_device_speakerphone_use_with_mobile_phone_in_last_3_month,4,0.029,r2,,0.9765856902511121,,3991,0.0,Ridge,False
Handsfree_device_speakerphone_use_with_mobile_phone_in_last_3_month,5,0.0319,r2,,0.9432586681020999,,3991,0.0,Ridge,False
Difference_in_mobile_phone_use_compared_to_two_years_previously,1,0.0098,r2,,0.9859213019844629,,3991,0.0,Ridge,False
Difference_in_mobile_phone_use_compared_to_two_years_previously,2,0.0104,r2,,0.9816290590444987,,3991,0.0,Ridge,False
Difference_in_mobile_phone_use_compared_to_two_years_previously,3,0.0106,r2,,0.9758798596049353,,3991,0.0,Ridge,False
Difference_in_mobile_phone_use_compared_to_two_years_previously,4,0.0042,r2,,0.9823563848157504,,3991,0.0,Ridge,False
Difference_in_mobile_phone_use_compared_to_two_years_previously,5,0.016,r2,,0.9829597256117442,,3991,0.0,Ridge,False
Usual_side_of_head_for_mobile_phone_use,1,0.7224,f1_weighted,,1.7552,5,6369,0.0,RidgeClassifier,False
Usual_side_of_head_for_mobile_phone_use,2,0.7162,f1_weighted,,1.7552,5,6368,0.0,RidgeClassifier,False
Usual_side_of_head_for_mobile_phone_use,3,0.7224,f1_weighted,,1.755,5,6368,0.0,RidgeClassifier,False
Usual_side_of_head_for_mobile_phone_use,4,0.7214,f1_weighted,,1.7551,5,6368,0.0,RidgeClassifier,False
Usual_side_of_head_for_mobile_phone_use,5,0.7206,f1_weighted,,1.7553,5,6368,0.0,RidgeClassifier,False
Plays_computer_games,1,0.8713,f1_weighted,,1.4915,4,7107,0.0,RidgeClassifier,False
Plays_computer_games,2,0.8734,f1_weighted,,1.4916,4,7107,0.0,RidgeClassifier,False
Plays_computer_games,3,0.8724,f1_weighted,,1.4915,4,7107,0.0,RidgeClassifier,False
Plays_computer_games,4,0.8759,f1_weighted,,1.4915,4,7106,0.0,RidgeClassifier,False
Plays_computer_games,5,0.8735,f1_weighted,,1.4915,4,7106,0.0,RidgeClassifier,False
Average_total_household_income_before_tax,1,0.0715,r2,,0.9990172709576127,,3991,0.0,Ridge,False
Average_total_household_income_before_tax,2,0.068,r2,,0.9939272387140703,,3991,0.0,Ridge,False
Average_total_household_income_before_tax,3,0.0777,r2,,0.9995577106455356,,3991,0.0,Ridge,False
Average_total_household_income_before_tax,4,0.0583,r2,,1.0045369292165487,,3991,0.0,Ridge,False
Average_total_household_income_before_tax,5,0.064,r2,,1.0017813150251489,,3991,0.0,Ridge,False
Scanner_lateral_X_brain_position,1,0.0533,r2,,1.0001622059737216,,3991,0.0,Ridge,False
Scanner_lateral_X_brain_position,2,0.0549,r2,,1.0063952862335717,,3991,0.0,Ridge,False
Scanner_lateral_X_brain_position,3,0.054,r2,,0.9908710967294834,,3991,0.0,Ridge,False
Scanner_lateral_X_brain_position,4,0.0403,r2,,0.9936317652212593,,3991,0.0,Ridge,False
Scanner_lateral_X_brain_position,5,0.0208,r2,,1.0088504809182712,,3991,0.0,Ridge,False
Scanner_transverse_Y_brain_position,1,0.5713,r2,,1.0007318869995696,,3991,0.0,Ridge,False
Scanner_transverse_Y_brain_position,2,0.5694,r2,,0.9990816465469685,,3991,0.0,Ridge,False
Scanner_transverse_Y_brain_position,3,0.5591,r2,,1.0039778183125043,,3991,0.0,Ridge,False
Scanner_transverse_Y_brain_position,4,0.5619,r2,,0.9975093837509986,,3991,0.0,Ridge,False
Scanner_transverse_Y_brain_position,5,0.2454,r2,,0.9990134470768837,,3991,0.0,Ridge,False
Scanner_longitudinal_Z_brain_position,1,0.856,r2,,0.9904461285842836,,3991,0.0,Ridge,False
Scanner_longitudinal_Z_brain_position,2,0.8021,r2,,1.0012435175006014,,3991,0.0,Ridge,False
Scanner_longitudinal_Z_brain_position,3,0.8338,r2,,1.004767128631912,,3991,0.0,Ridge,False
Scanner_longitudinal_Z_brain_position,4,0.7973,r2,,1.00083815168545,,3991,0.0,Ridge,False
Scanner_longitudinal_Z_brain_position,5,0.7322,r2,,1.0015141094500466,,3991,0.0,Ridge,False
Scanner_table_position,1,0.8255,r2,,0.987786808547092,,3991,0.0,Ridge,False
Scanner_table_position,2,0.8167,r2,,1.0036516095023682,,3991,0.0,Ridge,False
Scanner_table_position,3,0.7998,r2,,1.0079522177752622,,3991,0.0,Ridge,False
Scanner_table_position,4,0.8056,r2,,1.0035788268821881,,3991,0.0,Ridge,False
Scanner_table_position,5,0.7064,r2,,0.9958753717439021,,3991,0.0,Ridge,False
Amount_of_warping_applied_to_nonlinearly_align_T1_brain_image_to_standardspace,1,0.8362,r2,,1.0302282404957799,,3991,0.0,Ridge,False
Amount_of_warping_applied_to_nonlinearly_align_T1_brain_image_to_standardspace,2,0.8498,r2,,0.9714094014842202,,3991,0.0,Ridge,False
Amount_of_warping_applied_to_nonlinearly_align_T1_brain_image_to_standardspace,3,0.8547,r2,,0.9996316359115652,,3991,0.0,Ridge,False
Amount_of_warping_applied_to_nonlinearly_align_T1_brain_image_to_standardspace,4,0.7961,r2,,0.995487836347886,,3991,0.0,Ridge,False
Amount_of_warping_applied_to_nonlinearly_align_T1_brain_image_to_standardspace,5,-0.6553,r2,,1.0034087735844701,,3991,0.0,Ridge,False
Discrepancy_between_T1_brain_image_and_standardspace_brain_template_linearlyaligned,1,0.7478,r2,,1.0064362225480037,,3991,0.0,Ridge,False
Discrepancy_between_T1_brain_image_and_standardspace_brain_template_linearlyaligned,2,0.7543,r2,,0.9882132163590894,,3991,0.0,Ridge,False
Discrepancy_between_T1_brain_image_and_standardspace_brain_template_linearlyaligned,3,0.7521,r2,,1.0028425658066689,,3991,0.0,Ridge,False
Discrepancy_between_T1_brain_image_and_standardspace_brain_template_linearlyaligned,4,0.7386,r2,,0.9931215381168362,,3991,0.0,Ridge,False
Discrepancy_between_T1_brain_image_and_standardspace_brain_template_linearlyaligned,5,0.5802,r2,,1.0084064394637757,,3991,0.0,Ridge,False
Discrepancy_between_T1_brain_image_and_standardspace_brain_template_nonlinearlyaligned,1,0.8824,r2,,1.0068418063822668,,3991,0.0,Ridge,False
Discrepancy_between_T1_brain_image_and_standardspace_brain_template_nonlinearlyaligned,2,0.8701,r2,,0.9946279150873255,,3991,0.0,Ridge,False
Discrepancy_between_T1_brain_image_and_standardspace_brain_template_nonlinearlyaligned,3,0.8818,r2,,0.9946726431297642,,3991,0.0,Ridge,False
Discrepancy_between_T1_brain_image_and_standardspace_brain_template_nonlinearlyaligned,4,0.8513,r2,,0.9951994152268228,,3991,0.0,Ridge,False
Discrepancy_between_T1_brain_image_and_standardspace_brain_template_nonlinearlyaligned,5,0.7447,r2,,1.0072763708311097,,3991,0.0,Ridge,False
Inverted_contrasttonoise_ratio_in_T1,1,0.5204,r2,,1.0101001283532969,,3991,0.0,Ridge,False
Inverted_contrasttonoise_ratio_in_T1,2,0.5402,r2,,1.0049404236206414,,3991,0.0,Ridge,False
Inverted_contrasttonoise_ratio_in_T1,3,0.5495,r2,,0.9909361617147446,,3991,0.0,Ridge,False
Inverted_contrasttonoise_ratio_in_T1,4,0.4157,r2,,0.9932626261667361,,3991,0.0,Ridge,False
Inverted_contrasttonoise_ratio_in_T1,5,-1.0087,r2,,0.9999751697820404,,3991,0.0,Ridge,False
Inverted_signaltonoise_ratio_in_T1,1,0.6044,r2,,1.0052445140716484,,3991,0.0,Ridge,False
Inverted_signaltonoise_ratio_in_T1,2,0.6122,r2,,1.006344196294848,,3991,0.0,Ridge,False
Inverted_signaltonoise_ratio_in_T1,3,0.6216,r2,,0.9909469098692153,,3991,0.0,Ridge,False
Inverted_signaltonoise_ratio_in_T1,4,0.5043,r2,,0.9964498276761803,,3991,0.0,Ridge,False
Inverted_signaltonoise_ratio_in_T1,5,-0.0948,r2,,1.0005766549020445,,3991,0.0,Ridge,False
Discrepancy_between_T2_FLAIR_brain_image_and_T1_brain_image,1,0.9105,r2,,1.0060304957756132,,3991,0.0,Ridge,False
Discrepancy_between_T2_FLAIR_brain_image_and_T1_brain_image,2,0.9239,r2,,0.9863826300533504,,3991,0.0,Ridge,False
Discrepancy_between_T2_FLAIR_brain_image_and_T1_brain_image,3,0.9042,r2,,0.9924140380670483,,3991,0.0,Ridge,False
Discrepancy_between_T2_FLAIR_brain_image_and_T1_brain_image,4,0.8795,r2,,1.0109295377004603,,3991,0.0,Ridge,False
Discrepancy_between_T2_FLAIR_brain_image_and_T1_brain_image,5,-1.1518,r2,,1.0033616687096183,,3991,0.0,Ridge,False
UK_Biobank_assessment_centre,1,0.2811,f1_weighted,,4.0116,22,4476,0.0,RidgeClassifier,False
UK_Biobank_assessment_centre,2,0.2807,f1_weighted,,4.0122,22,4475,0.0,RidgeClassifier,False
UK_Biobank_assessment_centre,3,0.2876,f1_weighted,,4.0121,22,4475,0.0,RidgeClassifier,False
UK_Biobank_assessment_centre,4,0.284,f1_weighted,,4.0121,22,4475,0.0,RidgeClassifier,False
UK_Biobank_assessment_centre,5,0.2878,f1_weighted,,4.0123,22,4475,0.0,RidgeClassifier,False
